Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
EQTN,0.3465829396493179,0.0002819454192591588,0.04975629077817944,0.3992653126188578,0.6896977231001284,0.9995925663468931
FAM201A,4.355808849568581,-0.0008436231064218714,0.03941888679870695,-0.7590074687696926,0.44784808898996953,0.9995925663468931
TMEM261,1347.1136059442308,-0.003437931372175066,0.04088680797341261,-1.0934628514493547,0.2741906309131974,0.9392933191221479
TMEM246,11.700053422188176,0.0014570646385914147,0.0453310494091513,0.7752100853443435,0.4382155296886283,0.9995925663468931
FAM221B,0.4779266043111274,-0.0004728037527029856,0.03788631735697388,-0.694452413467185,0.48739853365797514,0.9995925663468931
C9orf129,43.99984259805728,0.0006090527091789718,0.045306932322507154,0.4572737607139086,0.6474742872173785,0.9995925663468931
C9orf130,215.8337205595943,-0.0015090347874067596,0.04157599016076803,-0.5044780864531164,0.6139254574272957,0.9995925663468931
C9orf131,1.566180157605416,8.55176711321711e-05,0.0430305349697052,0.06658241536348639,0.946914145183422,0.9995925663468931
C9orf135,0.039485935057170234,0.00010173886685417166,0.07482428713618083,0.06362634701321992,0.9492677523597538,0.9995925663468931
LINC02908,29.473445977861218,0.00022654416564656224,0.04347535208700182,0.13395633694435685,0.893437101237659,0.9995925663468931
SAPCD2,700.2318243822943,0.002308787271468208,0.04653062499848264,1.1072593275548355,0.26818182370896626,0.9322767019116416
PAXX,1010.07835008983,0.0014635415608417028,0.04478642566710874,0.6610845770779684,0.5085580754729395,0.9995925663468931
FAM205A,0.5326402421797055,-0.001506480214014704,0.03277835831507348,-1.9021435220682827,0.05715239399574634,0.5726246854145689
DKFZp434J193,0.2444204730576305,-0.00034970598191999146,0.028009080916553845,-0.6647088927265402,0.5062367048804701,0.9995925663468931
LURAP1L,47.51981563782965,0.005408996835249938,0.047723560511204625,1.8606870639476116,0.06278838170661641,0.5982844982106554
C9orf152,3.528757071385097,0.0011372345056281145,0.05598008352685939,1.4916939179302005,,0.7716907070521987
C9orf153,0.6281081317987036,-0.0001451524068622868,0.04221684631276179,-0.17081627323050685,0.8643682329488497,0.9995925663468931
TRMO,352.17169787417834,-0.0034581382978424394,0.04103753103457893,-0.7891223937380646,0.43004047466372697,0.9995925663468931
C9orf163,7.5389251948436495,-0.0026695746628206717,0.04025422719705383,-1.3018644705692095,0.19296271995894598,0.8561520813920248
TOR4A,812.4331669490606,0.001723280122662359,0.0439770392052015,0.6074907448037637,0.5435252829066046,0.9995925663468931
CYSRT1,17.6326840824198,0.0013127442809224503,0.04793304748167195,0.9976708952970291,0.3184389707921824,0.9599569274233913
BBLN,2401.4009102382397,-0.0011972233490684563,0.041542258004316185,-0.4944419476257633,0.6209940953433871,0.9995925663468931
LINC02872,1.006444043069371,-0.0011790950321244257,0.039548322955499156,-1.1039306389456527,0.2696232268344636,0.9340912498799286
CFAP77,0.41778168738692667,-3.372395329991243e-05,0.042135635226430525,-0.12583199528215808,0.8998649144891494,0.9995925663468931
AJM1,22.393749134425065,0.001429712980686148,0.046060232987072944,0.8363356931335189,0.40296607860350653,0.9943719972615858
