Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
KBTBD11,183.97750236074876,0.006884415833116072,0.07886090709308234,1.1310484668104037,0.25803469255208644,0.8697144893498658
KBTBD12,31.3140887568174,0.0040957716948963555,0.11197397538507299,1.7944519105844134,,0.5904921153625715
KBTBD13,0.03710730311504973,8.799072948253398e-05,0.07532535963576238,0.018865375988603588,0.9849485005810701,0.9994535312272573
KBTBD2,878.2109367525956,0.0063566567489911335,0.06233034509499544,0.31486275849410755,0.7528658588481787,0.9994535312272573
KBTBD3,116.84693785319728,-0.011544630394954054,0.06847631532928711,-0.839967088616172,0.400926839781495,0.954356920168651
HSPC252,281.8237601848094,-0.00667786877084604,0.06888318019318038,-0.7042012644690574,0.48130744369067613,0.9898419532675229
KLHL40,1.1736375574693372,0.0016895345462454754,0.2137631348753367,1.5225636348111518,,0.7114876348066705
KBTBD6,232.0077260467748,0.0020804653176663243,0.06830148133817085,0.15775606496415112,0.8746490201191353,0.9994535312272573
KBTBD7,54.76334420868827,-0.006532961466139302,0.06841425404300598,-0.9023818701580415,0.3668540485119869,0.9363002004941042
KBTBD8,782.6328269326505,0.0006939466173352902,0.06955859832366029,-0.00860495702124675,0.9931343223749893,0.9994535312272573
KC6,0.5517000941650538,0.0007784271473079675,0.14100344694550568,0.7064279586023359,,0.9890198686043761
KCMF1,1417.2191296157491,-0.016118645517572888,0.062248589134673016,-0.6990738733851413,0.48450586523695205,0.9920481281068416
KCNA10,0.17733983034528567,-0.00020224442731526309,0.0676980391857149,-0.09187900272350245,0.9267941742847148,0.9994535312272573
KCNA1,2.8211113306100764,-0.004131523364134208,0.06213981876926353,-1.463101928703445,,0.7384823217728462
KCNA2,5.940719065926477,0.005281788905297499,0.07401023551085552,0.7326947390620688,0.4637446334153289,0.9813800804997175
KCNA3,144.0117823778893,0.00010978321433574085,0.07130065274524233,0.014698103224725175,0.9882730326031702,0.9994535312272573
KCNA4,0.1654464491770778,-0.0005082167407312642,0.06224943493293925,-0.1834348249128757,0.8544568530888016,0.9994535312272573
KCNA5,3.423268935397472,-0.00421546190599722,0.0690622916526658,-0.6876355098369633,0.49168234071217864,0.9951741681596322
KCNA6,20.595296392007217,0.00174944324718403,0.07221401982937464,0.2542889636233138,0.7992723253951459,0.9994535312272573
KCNA7,0.5374368951628146,-0.0006796532045154855,0.06840524524374947,-0.30785965647853214,0.758189125233786,0.9994535312272573
KCNAB1,29.012595729852006,0.011162986968210966,0.07915722689018603,1.424657213059197,0.1542563129990768,0.754260147999935
KCNAB2,1812.3485316163226,-0.011972424220240955,0.06881220889636323,-1.0806063391783496,0.27987226150237066,0.8837930799334157
KCNAB3,22.70780053022121,-0.01089100967212619,0.06920159776676839,-1.167199313017859,0.24312988828053161,0.8630699537604335
KCNB1,0.4510209865938535,-0.0013527790318693855,0.06583690013710303,-0.5339074713467393,0.5934055526718192,0.9994535312272573
KCNB2,0.4984984690025169,-0.00047681944304645994,0.06957856106238164,-0.20187705055662877,0.8400128436899489,0.9994535312272573
KCNC1,3.6276261174894575,-1.877935040247042,0.8393305537800445,-3.3510145267557463,,0.05984432089679667
KCNC2,0.20484750796761717,-0.00018259664463213796,0.06902702103645245,-0.09732748432087251,0.9224663302760299,0.9994535312272573
KCNC3,497.12249369860365,-0.0006833067407721154,0.070589135547254,-0.10975315794441648,0.9126051410770921,0.9994535312272573
KCNC4,296.6367051631368,0.01535657710016943,0.07492585459189499,1.1676383410823907,0.24295267772041307,0.8630699537604335
KCND1,141.33588174806246,-0.015233122924357323,0.06997904398210522,-1.5841702158155293,0.11315498915651201,0.680285896462817
KCND2,4.860356030566732,0.0017697257832886815,0.07508701643917802,0.4261324166164258,0.6700113602356127,0.9994535312272573
KCND3,3.4022845283959575,0.0007462491746462966,0.07203521046028855,0.1363103254499332,0.8915759615451633,0.9994535312272573
KCNE5,8.532183847382898,-0.01611380715720983,0.07061391110608352,-1.8305146727877408,0.06717301475246677,0.5736289617244694
KCNE1,21.057871700071892,0.009706952142746602,0.08749452244085007,1.854211077506846,0.06370896789148725,0.5624240405294024
KCNE2,21.77018837894354,3.648724074313591,0.7196995126737821,5.531975448062888,,3.737892053337706e-05
KCNE3,213.1670934010182,0.026785730002773823,0.08876691425800416,2.1875837143836008,0.028699939184178864,0.4096375387966582
KCNE4,116.12873560541323,0.00896635026100567,0.07493315564702592,0.9752493361734755,0.32943659491467936,0.9122579807848469
KCNF1,7.198634766034584,0.004280674954308252,0.07514352200812253,0.7133894958124987,0.475604771246252,0.9861226516975551
KCNG1,17.574355730107836,0.004746533818554436,0.07645617511334296,0.8152467928725805,0.41493105815991926,0.9599008955572432
